,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,
,,,,  Consumer,,,,,Real,,Real,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Return,Real,Scaled,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized 
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1871.01,4.44,0.26,0.4,12.46406116,1871.0416666666667,5.32,118.94058292634374,6.96498909028139,118.94058292634374,10.715367831202137,10.715367831202137,NA,,NA,,,1.0041769357097787,1,0.13060944596425683,0.09250367635209922,0.038105769612157614
1871.02,4.5,0.26,0.4,12.84464132,1871.125,5.323333333333333,116.97611576435986,6.758620021940792,117.5393340995216,10.397876956831986,10.447940808846363,NA,,NA,,,1.0041797523411402,0.974423686137471,0.1308584817139513,0.09463463434450947,0.03622384736944184
1871.03,4.61,0.26,0.4,13.0349719,1871.2083333333333,5.326666666666667,118.08574938316515,6.659933804690442,119.21197707810029,10.246052007216063,10.343772414585706,NA,,NA,,,1.0041825689642252,0.9642089857885741,0.1309508729293516,0.0961859956344644,0.0347648772948872
1871.04,4.74,0.26,0.4,12.55922645,1871.2916666666665,5.33,126.0149624899868,6.912213132362145,127.79832549489623,10.634174049787914,10.784668818134701,NA,,NA,,,1.0041853855790357,1.004919008380089,0.12205603761969885,0.09097190623902263,0.031084131380676228
1871.05,4.86,0.26,0.4,12.27381157,1871.3749999999998,5.333333333333334,132.20974924906722,7.072949548304008,134.6785346636494,10.881460843544627,11.084653058736578,NA,,NA,,,1.0041882021855737,1.0325911467539233,0.1226380989022473,0.08948843719041011,0.0331496617118372
1871.06,4.82,0.26,0.4,12.08348099,1871.458333333333,5.336666666666667,133.18693937052322,7.184357725380921,136.2838481832432,11.05285803904757,11.30986291977122,NA,,NA,,,1.0041910187838414,1.0532486237736511,0.12309279994112066,0.08772491101954372,0.03536788892157694
